epoch,likelihood,decodingST,decodingTS
179,"[[-2.524686574935913, -2.7575767040252686, -3.6304807662963867], [-2.5253992080688477, -2.7575523853302, -3.6295769214630127], [-2.5264947414398193, -2.7583420276641846, -3.6296792030334473], [-2.5252983570098877, -2.7560853958129883, -3.628704786300659], [-6.2623467445373535, -5.5355658531188965, -3.5753533840179443]]","[[8.889123146873852e-08, 8.889004552799399e-08, 8.889954040533962e-08], [8.8916789231003e-08, 8.890903846516163e-08, 8.890714552434877e-08], [8.891209595457702e-08, 8.889196508170122e-08, 8.889462750084895e-08], [8.89044837826949e-08, 8.889477108327037e-08, 8.88925401684954e-08], [0.018137091793882183, 0.018238234857076503, 0.010177342692065484]]","[[0.13593782919341857, 0.1586628116301578, 0.2428994919980694], [0.13170313030460193, 0.17250250257972394, 0.23979281268506147], [0.13874152596079542, 0.1683256509904198, 0.23859988892429326], [0.12995419455638602, 0.16293296382728106, 0.23985577229823965], [0.10093256190685758, 0.1324305196600184, 0.18230410803703684]]"
180,"[[-2.525829315185547, -2.757827043533325, -3.629815101623535], [-2.5193023681640625, -2.752573013305664, -3.6289589405059814], [-2.5253655910491943, -2.757326602935791, -3.6289942264556885], [-2.5262863636016846, -2.7573461532592773, -3.6292431354522705], [-6.26028299331665, -5.533481121063232, -3.5745203495025635]]","[[8.889206565173846e-08, 8.889393450289236e-08, 8.889312967873644e-08], [8.890583444130713e-08, 8.88927032910062e-08, 8.891204118341711e-08], [8.889358596923309e-08, 8.88966632102484e-08, 8.889393689849205e-08], [8.889345201322719e-08, 8.889431448274543e-08, 8.889207777816013e-08], [0.018851447125309995, 0.017214119705128664, 0.010929659076027724]]","[[0.1341175544878063, 0.16049483793726474, 0.24267900868374642], [0.12784213494661428, 0.1676572574939655, 0.24661755872122004], [0.13776158362334123, 0.16014464387561977, 0.24940187798547664], [0.12710357218705842, 0.16139367026866785, 0.23911245133311412], [0.09524589160436583, 0.13876914904951576, 0.1724993613623607]]"
181,"[[-2.5267703533172607, -2.7576797008514404, -3.6293985843658447], [-2.524108409881592, -2.7615208625793457, -3.6329078674316406], [-2.5250091552734375, -2.757478713989258, -3.6294286251068115], [-2.52443790435791, -2.7612462043762207, -3.632258176803589], [-6.260840892791748, -5.535242080688477, -3.5755088329315186]]","[[8.88907403360547e-08, 8.889201808200952e-08, 8.891008307103704e-08], [8.889299686604849e-08, 8.889640113772426e-08, 8.891380946821802e-08], [8.889341285652734e-08, 8.889775343550553e-08, 8.890188780990874e-08], [8.889051529122951e-08, 8.890025153410243e-08, 8.889667966253224e-08], [0.020551005056346567, 0.018189271305326767, 0.012037023938422115]]","[[0.13390863388429947, 0.16102403070894863, 0.2395109120233641], [0.1295013800322117, 0.16470710440908823, 0.2409452141519796], [0.13273853616143957, 0.16281835501699565, 0.2438997803216871], [0.1345273883055563, 0.16699500922004742, 0.24011175581777874], [0.10275103833544945, 0.14100333758008213, 0.1831780335465885]]"
182,"[[-2.525331974029541, -2.757817268371582, -3.6295416355133057], [-2.5232748985290527, -2.756134510040283, -3.6298751831054688], [-2.5242831707000732, -2.759612560272217, -3.6311373710632324], [-2.526125192642212, -2.758808135986328, -3.630314826965332], [-6.259301662445068, -5.535674095153809, -3.575904369354248]]","[[8.88928402236349e-08, 8.891442419171971e-08, 8.89008444314975e-08], [8.890061343428427e-08, 8.888972775384418e-08, 8.889871197846622e-08], [8.891092320741298e-08, 8.889775148261623e-08, 8.890362025439356e-08], [8.891122447011595e-08, 8.891113493118406e-08, 8.891293466335799e-08], [0.01891010523483182, 0.018324137815543963, 0.01187840056120376]]","[[0.13126052034634925, 0.16765388884331622, 0.2376489987103824], [0.1306424110024732, 0.16106612601412562, 0.2409888361126166], [0.13009607234427115, 0.16200814486083928, 0.24747784600869463], [0.13219551952435496, 0.16801474629740482, 0.23879446548566946], [0.1049596604756793, 0.1330435424513957, 0.17961589653493185]]"
183,"[[-2.52453875541687, -2.7566299438476562, -3.6294074058532715], [-2.5252983570098877, -2.7573904991149902, -3.629702091217041], [-2.5249218940734863, -2.7573904991149902, -3.6297497749328613], [-2.525728464126587, -2.7577779293060303, -3.629838228225708], [-6.262884616851807, -5.535894870758057, -3.575376510620117]]","[[8.889935814043344e-08, 8.88935439159699e-08, 8.890002078777908e-08], [8.88933927981124e-08, 8.89127034921465e-08, 8.889153208712174e-08], [8.889455311955199e-08, 8.889175601506168e-08, 8.889675178897773e-08], [8.889095103084157e-08, 8.888959207200313e-08, 8.88939471663313e-08], [0.01956062337431948, 0.019054176915543983, 0.01160871881866066]]","[[0.1257185840174996, 0.1591794101425231, 0.23680793802194627], [0.1360663775662458, 0.16093108940651102, 0.23412538459927307], [0.1334995972595377, 0.16407123097534854, 0.24933413057674736], [0.13174094793428115, 0.16504560822738243, 0.237861886141519], [0.10461064180531263, 0.13645978687910207, 0.18218350677803605]]"
184,"[[-2.526071310043335, -2.7572824954986572, -3.629241466522217], [-2.5257351398468018, -2.757385492324829, -3.6292166709899902], [-2.5249621868133545, -2.7593722343444824, -3.6310932636260986], [-2.525479793548584, -2.7560315132141113, -3.6289942264556885], [-6.261849403381348, -5.535820960998535, -3.5755934715270996]]","[[8.889419072128474e-08, 8.890706350055361e-08, 8.890132721395044e-08], [8.889199374018148e-08, 8.889920054409919e-08, 8.889716370993973e-08], [8.888986735088197e-08, 8.890810796232636e-08, 8.889248914553093e-08], [8.891053040813991e-08, 8.889089377907586e-08, 8.889379068018197e-08], [0.0197264571371431, 0.01898244711613359, 0.011146210994725422]]","[[0.12853942661672602, 0.16076877908095874, 0.23637496550884282], [0.12439307961924978, 0.16703297004405504, 0.23970406158299387], [0.128028727479835, 0.15757608489226513, 0.24035339570173844], [0.12848794519349058, 0.1714022802713548, 0.24229388222525747], [0.09928482647179727, 0.13158598361758383, 0.18559696138562704]]"
185,"[[-2.525042772293091, -2.7577974796295166, -3.629910469055176], [-2.530151605606079, -2.7612266540527344, -3.6304948329925537], [-2.525473117828369, -2.7585089206695557, -3.6303024291992188], [-2.5256612300872803, -2.758960247039795, -3.630380153656006], [-6.262676239013672, -5.535600185394287, -3.5752651691436768]]","[[8.889021218572813e-08, 8.889453050936881e-08, 8.890105271386108e-08], [8.889897472741177e-08, 8.889098598628093e-08, 8.889733958616846e-08], [8.889515854657045e-08, 8.889735720116959e-08, 8.890509653697363e-08], [8.890716067709033e-08, 8.888999506138987e-08, 8.889822788014084e-08], [0.018648164191178162, 0.01859360297230634, 0.011294156292731427]]","[[0.1301671573646093, 0.16159461740746872, 0.23625228474241494], [0.12494313497201413, 0.15303036364441178, 0.24049532232729223], [0.1346688776514568, 0.16504824989731723, 0.24728581155896548], [0.13591276644085507, 0.16804880859312155, 0.24123259750734316], [0.09998781198570432, 0.13494272134417457, 0.18076671002753567]]"
186,"[[-2.5261588096618652, -2.7575669288635254, -3.6283977031707764], [-2.525540351867676, -2.757591485977173, -3.629703998565674], [-2.525231122970581, -2.7579398155212402, -3.629758596420288], [-2.5226497650146484, -2.756993055343628, -3.6301488876342773], [-6.2628912925720215, -5.535482883453369, -3.5752406120300293]]","[[8.889297742184447e-08, 8.889314918638704e-08, 8.889500394298487e-08], [8.88957535419443e-08, 8.889054247410628e-08, 8.8915289455912e-08], [8.889325362606781e-08, 8.889824256347429e-08, 8.889334225865833e-08], [8.88926369918773e-08, 8.88904557309106e-08, 8.889648624037213e-08], [0.018957586546937116, 0.01839696227458043, 0.011186367802988548]]","[[0.12686795816967353, 0.16241693389278944, 0.2410392181546744], [0.13316381469764912, 0.16233232477935866, 0.25051889820036927], [0.1293978192172184, 0.16630844173809586, 0.23896794154262443], [0.13605784655131206, 0.1637581796818753, 0.23799433837544262], [0.0970277101050515, 0.13990374768143363, 0.18055790397017954]]"
187,"[[-2.533358097076416, -2.7635223865509033, -3.6302547454833984], [-2.525439500808716, -2.7573904991149902, -3.6298911571502686], [-2.525674819946289, -2.7576797008514404, -3.62959623336792], [-2.522871732711792, -2.7557568550109863, -3.6296844482421875], [-6.262776851654053, -5.535610198974609, -3.57527756690979]]","[[8.890862034053142e-08, 8.889002096452232e-08, 8.889639870844035e-08], [8.889538522669971e-08, 8.890052539989424e-08, 8.890417696472111e-08], [8.889243064199073e-08, 8.888966175243885e-08, 8.889630866555952e-08], [8.889352536748366e-08, 8.890755438168496e-08, 8.889232190996074e-08], [0.0185470406610397, 0.019381310350218426, 0.01035840470314379]]","[[0.13278602607220416, 0.16077800606023449, 0.23959581412975992], [0.12799181747345956, 0.1525249886939589, 0.23337959217052862], [0.1290648412307826, 0.16025913088262944, 0.2418269412950685], [0.12947553225048897, 0.1594607971603256, 0.2403147751358308], [0.10754620347242921, 0.13518730351329616, 0.18313143459069245]]"
188,"[[-2.531677484512329, -2.7555556297302246, -3.6269006729125977], [-2.525520086288452, -2.7575767040252686, -3.62965989112854], [-2.528430700302124, -2.7592742443084717, -3.6300835609436035], [-2.5206871032714844, -2.7541723251342773, -3.6289360523223877], [-6.263280868530273, -5.536345958709717, -3.5755794048309326]]","[[8.889451780846151e-08, 8.88959337360223e-08, 8.890824572119409e-08], [8.889808722942653e-08, 8.889228494401493e-08, 8.88982519006686e-08], [8.889556741058615e-08, 8.889133179406318e-08, 8.890565222640345e-08], [8.891167228154697e-08, 8.8893951503386e-08, 8.889095494598748e-08], [0.018096363839032202, 0.018532550523964554, 0.01161631931076662]]","[[0.13419976904796735, 0.16989867766592318, 0.24492100219570329], [0.1368398288943255, 0.1655202042415354, 0.24180482925699745], [0.13209073412688457, 0.16798737955634696, 0.24120964790638633], [0.1237801605683238, 0.16768433010256611, 0.24136466862698738], [0.10462020516247153, 0.1320471863659028, 0.18370473438630172]]"
189,"[[-2.526313304901123, -2.758086919784546, -3.6292450428009033], [-2.5239202976226807, -2.75771427154541, -3.6303677558898926], [-2.5246798992156982, -2.757174491882324, -3.6295151710510254], [-2.5270392894744873, -2.7575523853302, -3.627760410308838], [-6.262763500213623, -5.532480239868164, -3.5736076831817627]]","[[8.889294684733386e-08, 8.890852755819624e-08, 8.890119279020031e-08], [8.889457926527186e-08, 8.890180594845301e-08, 8.889607449495138e-08], [8.889821221045583e-08, 8.889607557271775e-08, 8.889144359966413e-08], [8.889309783627114e-08, 8.889056991100025e-08, 8.889587437064632e-08], [0.0182053007395027, 0.018001130014454948, 0.010693855735586719]]","[[0.1413551405762696, 0.1661222271352149, 0.24600447844116066], [0.12645761277392492, 0.16724493467354437, 0.24239600454413363], [0.14343570254712698, 0.16738932955575062, 0.23738751390837054], [0.13539388634194968, 0.1649198215567964, 0.24091331220043952], [0.09989086450042944, 0.13663922184616362, 0.17672920699155045]]"
190,"[[-2.5247135162353516, -2.756953716278076, -3.6294355392456055], [-2.5255939960479736, -2.758028030395508, -3.6296775341033936], [-2.525540351867676, -2.7575278282165527, -3.6296157836914062], [-2.523953914642334, -2.7600393295288086, -3.6317145824432373], [-6.256955623626709, -5.53454065322876, -3.5761020183563232]]","[[8.889069587284576e-08, 8.889595766347975e-08, 8.889428554750606e-08], [8.89090108362675e-08, 8.889580574503337e-08, 8.889218868396459e-08], [8.889238465175312e-08, 8.890464749552361e-08, 8.889682098384693e-08], [8.889037139099887e-08, 8.890361854020337e-08, 8.890557449521207e-08], [0.0200839492294528, 0.01770788904971524, 0.01087924601854281]]","[[0.13866062471775772, 0.16439541644372882, 0.24367614075759086], [0.13513846441306723, 0.16713125994384306, 0.23922861637036527], [0.13622712447825958, 0.1700150535508335, 0.24531004448250646], [0.12500357332589268, 0.17406434659708514, 0.24380236247708026], [0.10128823012718306, 0.13239601871869344, 0.17643794814628333]]"
191,"[[-2.5263335704803467, -2.758042812347412, -3.6296439170837402], [-2.52443790435791, -2.7569243907928467, -3.629476308822632], [-2.5260376930236816, -2.7575032711029053, -3.629552125930786], [-2.525540351867676, -2.7576406002044678, -3.629702091217041], [-6.258689880371094, -5.534663200378418, -3.575770139694214]]","[[8.891332276184045e-08, 8.889394414572439e-08, 8.890816303006404e-08], [8.890268397712191e-08, 8.889428746205561e-08, 8.88957601982898e-08], [8.888997348617071e-08, 8.889414723578237e-08, 8.889119790458734e-08], [8.889633801015424e-08, 8.889086679747238e-08, 8.889857250423839e-08], [0.019906231588252797, 0.018208613308771028, 0.010780317503652288]]","[[0.12408760093962952, 0.16927366084863363, 0.24483570222533158], [0.13491101881377218, 0.16827636566737758, 0.23921718947006398], [0.13505726936024232, 0.16973656652070895, 0.24037499366300893], [0.14637642137477147, 0.1593369259156348, 0.24461510330624364], [0.09782113691312518, 0.13242690449275665, 0.1791212166982786]]"
192,"[[-2.5253520011901855, -2.7574148178100586, -3.6296792030334473], [-2.525284767150879, -2.7574148178100586, -3.6297357082366943], [-2.531132936477661, -2.7595930099487305, -3.6297268867492676], [-2.5258426666259766, -2.757822036743164, -3.629774570465088], [-6.257715225219727, -5.536458969116211, -3.576716184616089]]","[[8.89021540554059e-08, 8.890495251369463e-08, 8.88908374857936e-08], [8.8909579003233e-08, 8.88943843700282e-08, 8.889283568448641e-08], [8.889186605545694e-08, 8.890935069510542e-08, 8.8892633881173e-08], [8.889026777421607e-08, 8.889551420420104e-08, 8.88946929416154e-08], [0.01914629945826214, 0.01760481437840659, 0.012239566138627672]]","[[0.1256348997431135, 0.15711304676310925, 0.23998522374734846], [0.13192996669741214, 0.16480981520006766, 0.2421209713458965], [0.1306500990964873, 0.16138339955487535, 0.24036638926999465], [0.14099440395896162, 0.16813841579946742, 0.24647437112931694], [0.09966532736984342, 0.13435545846523736, 0.17680963104487588]]"
193,"[[-2.525385618209839, -2.7574148178100586, -3.629922866821289], [-2.525775671005249, -2.757542371749878, -3.6295769214630127], [-2.525231122970581, -2.756443500518799, -3.629063129425049], [-2.525627613067627, -2.7570765018463135, -3.628187656402588], [-6.264927864074707, -5.536831855773926, -3.5755653381347656]]","[[8.889263665550461e-08, 8.889941583636175e-08, 8.889392535544668e-08], [8.888956397130776e-08, 8.890250289821023e-08, 8.891058338549863e-08], [8.889718459521046e-08, 8.890611258007889e-08, 8.889406104159491e-08], [8.889052912755638e-08, 8.891131175203669e-08, 8.889762803517077e-08], [0.019509374157509113, 0.017168232187239018, 0.011253784908297976]]","[[0.124274169666065, 0.16360041444504003, 0.24051578440998359], [0.12099383068429422, 0.16596796485158047, 0.24309376682362804], [0.13146736185959068, 0.16569527923947408, 0.23744432803968865], [0.1330666293481121, 0.1672869407290643, 0.2423606608187598], [0.09921865199271467, 0.13038914212987357, 0.18531042705147144]]"
194,"[[-2.5260376930236816, -2.7571892738342285, -3.6287753582000732], [-2.5255067348480225, -2.7576355934143066, -3.629695177078247], [-2.5251166820526123, -2.756345510482788, -3.628856658935547], [-2.5252108573913574, -2.756988048553467, -3.628967761993408], [-6.258737087249756, -5.536022186279297, -3.5763120651245117]]","[[8.889042888374633e-08, 8.888985797939804e-08, 8.8890886367936e-08], [8.889943601943857e-08, 8.889044657960084e-08, 8.889124772236676e-08], [8.889218457577147e-08, 8.889207716501803e-08, 8.889347641189328e-08], [8.889359571004557e-08, 8.8894233763077e-08, 8.889305161697368e-08], [0.019413239285932287, 0.017194248260527498, 0.011489364890029023]]","[[0.1308845168330685, 0.15894699787799194, 0.23731942357349062], [0.12292235083574715, 0.15798751084561294, 0.24467768158023562], [0.1339825862193518, 0.1595962546550199, 0.23604989159627773], [0.13904757219390454, 0.1662172288950329, 0.24295649053718776], [0.10369963454865336, 0.1340748099950779, 0.1816816851799479]]"
195,"[[-2.525378942489624, -2.757277488708496, -3.6294939517974854], [-2.5254595279693604, -2.7577829360961914, -3.6298751831054688], [-2.5254125595092773, -2.7576160430908203, -3.6297199726104736], [-2.526467800140381, -2.7575719356536865, -3.628122329711914], [-6.263113021850586, -5.535173416137695, -3.5749809741973877]]","[[8.88928321964979e-08, 8.889155821807267e-08, 8.891603281034412e-08], [8.890260342603927e-08, 8.889177655604455e-08, 8.890713320792487e-08], [8.890956825015682e-08, 8.890003213386385e-08, 8.889020033523363e-08], [8.88902378465012e-08, 8.889830026755461e-08, 8.891688864751604e-08], [0.020419480036837044, 0.01926110008545456, 0.01136252800513836]]","[[0.13989497269082868, 0.16046345258138436, 0.23939304792561594], [0.13398463799414073, 0.15771197594698327, 0.24882312110746904], [0.13251920639694476, 0.1621213404753859, 0.23905331818820205], [0.1331479688742869, 0.16191499494955466, 0.23960336953233793], [0.10201497467772529, 0.14024338891190083, 0.17268551538075094]]"
196,"[[-2.526407480239868, -2.7577338218688965, -3.6281046867370605], [-2.5255939960479736, -2.7575767040252686, -3.6296298503875732], [-2.5260040760040283, -2.7554821968078613, -3.62801456451416], [-2.528484582901001, -2.7557077407836914, -3.6276140213012695], [-6.263314723968506, -5.536660194396973, -3.5756094455718994]]","[[8.889395332838094e-08, 8.889745248087689e-08, 8.890400475771928e-08], [8.889689258353909e-08, 8.889156383155721e-08, 8.889033950715483e-08], [8.889213484567458e-08, 8.889370898456901e-08, 8.889260497988823e-08], [8.889331800384818e-08, 8.889033078968603e-08, 8.890510437447795e-08], [0.01950845034418916, 0.017961737834012007, 0.012450734960200096]]","[[0.12853546406260552, 0.1597808159243729, 0.2389611501342197], [0.13526007955004504, 0.16553269956889086, 0.24189168372404193], [0.14183571902457393, 0.15965537346029504, 0.2424940754909949], [0.1371054390806767, 0.1660333907065539, 0.23995974413795204], [0.10193081202615958, 0.13094361382609548, 0.17625764773727473]]"
